Features,Labels
Food/dal_makhani/067.jpg,dal_makhani
Food/butter_naan/187.jpg,butter_naan
Food/chai/159.jpg,chai
Food/pav_bhaji/025.jpg,pav_bhaji
Food/chole_bhature/141.jpg,chole_bhature
Food/pav_bhaji/320.jpg,pav_bhaji
Food/samosa/214.jpg,samosa
Food/chapati/225.jpg,chapati
Food/fried_rice/032.jpg,fried_rice
Food/kadai_paneer/149.jpg,kadai_paneer
Food/kaathi_rolls/265.jpg,rolls
Food/chapati/044.jpg,chapati
Food/pakode/241.jpg,pakode
Food/jalebi/054.jpg,jalebi
Food/fried_rice/041.jpg,fried_rice
Food/kaathi_rolls/123.jpg,rolls
Food/kaathi_rolls/234.jpg,rolls
Food/chole_bhature/307.jpg,chole_bhature
Food/butter_naan/028.jpg,butter_naan
Food/momos/047.jpg,momos
Food/jalebi/072.jpg,jalebi
Food/kulfi/170.jpg,kulfi
Food/samosa/002.jpg,samosa
Food/pakode/209.jpg,pakode
Food/chapati/378.jpg,chapati
Food/pizza/217.jpg,pizza
Food/chai/299.jpg,chai
Food/chai/048.jpg,chai
Food/paani_puri/128.jpg,paani_puri
Food/chole_bhature/101.jpg,chole_bhature
Food/momos/289.jpg,momos
Food/dal_makhani/029.jpg,dal_makhani
Food/burger/241.jpg,burger
Food/pakode/179.jpg,pakode
Food/dal_makhani/106.jpg,dal_makhani
Food/chapati/395.jpg,chapati
Food/burger/160.jpg,burger
Food/pizza/094.jpg,pizza
Food/idli/295.jpg,idli
Food/samosa/258.jpg,samosa
Food/momos/229.jpg,momos
Food/masala_dosa/171.jpg,masala_dosa
Food/burger/005.jpg,burger
Food/dhokla/274.jpg,dhokla
Food/pakode/219.jpg,pakode
Food/masala_dosa/285.jpg,masala_dosa
Food/burger/186.jpg,burger
Food/pav_bhaji/032.jpg,pav_bhaji
Food/kaathi_rolls/183.jpg,rolls
Food/idli/168.jpg,idli
Food/kaathi_rolls/178.jpg,rolls
Food/momos/166.jpg,momos
Food/samosa/094.jpg,samosa
Food/dhokla/069.jpg,dhokla
Food/masala_dosa/095.jpg,masala_dosa
Food/dal_makhani/001.jpg,dal_makhani
Food/dal_makhani/031.jpg,dal_makhani
Food/dal_makhani/214.jpg,dal_makhani
Food/jalebi/227.jpg,jalebi
Food/masala_dosa/287.jpg,masala_dosa
Food/dhokla/024.jpg,dhokla
Food/idli/171.jpg,idli
Food/chai/094.jpg,chai
Food/burger/067.jpg,burger
Food/kulfi/173.jpg,kulfi
Food/kaathi_rolls/252.jpg,rolls
Food/dal_makhani/042.jpg,dal_makhani
Food/pakode/265.jpg,pakode
Food/chai/135.jpg,chai
Food/pav_bhaji/266.jpg,pav_bhaji
Food/fried_rice/216.jpg,fried_rice
Food/chole_bhature/326.jpg,chole_bhature
Food/butter_naan/009.jpg,butter_naan
Food/butter_naan/078.jpg,butter_naan
Food/chole_bhature/193.jpg,chole_bhature
Food/jalebi/036.jpg,jalebi
Food/jalebi/232.jpg,jalebi
Food/pizza/022.jpg,pizza
Food/chapati/219.jpg,chapati
Food/burger/110.jpg,burger
Food/masala_dosa/007.jpg,masala_dosa
Food/samosa/089.jpg,samosa
Food/pav_bhaji/089.jpg,pav_bhaji
Food/momos/283.jpg,momos
Food/chapati/288.jpg,chapati
Food/chai/262.jpg,chai
Food/chapati/264.jpg,chapati
Food/chole_bhature/190.jpg,chole_bhature
Food/chole_bhature/349.jpg,chole_bhature
Food/idli/077.jpg,idli
Food/burger/265.jpg,burger
Food/chole_bhature/372.jpg,chole_bhature
Food/kadai_paneer/147.jpg,kadai_paneer
Food/dhokla/088.jpg,dhokla
Food/dhokla/101.jpg,dhokla
Food/chai/113.jpg,chai
Food/masala_dosa/233.jpg,masala_dosa
Food/chai/107.jpg,chai
Food/butter_naan/060.jpg,butter_naan
Food/masala_dosa/259.jpg,masala_dosa
Food/idli/172.jpg,idli
Food/kaathi_rolls/134.jpg,rolls
Food/pakode/068.jpg,pakode
Food/idli/245.jpg,idli
Food/pav_bhaji/064.jpg,pav_bhaji
Food/kulfi/054.jpg,kulfi
Food/chapati/267.jpg,chapati
Food/pav_bhaji/011.jpg,pav_bhaji
Food/fried_rice/040.jpg,fried_rice
Food/kulfi/096.jpg,kulfi
Food/paani_puri/026.jpg,paani_puri
Food/pakode/147.jpg,pakode
Food/momos/160.jpg,momos
Food/pav_bhaji/122.jpg,pav_bhaji
Food/masala_dosa/117.jpg,masala_dosa
Food/kadai_paneer/142.jpg,kadai_paneer
Food/pav_bhaji/060.jpg,pav_bhaji
Food/masala_dosa/145.jpg,masala_dosa
Food/chapati/324.jpg,chapati
Food/idli/207.jpg,idli
Food/dal_makhani/248.jpg,dal_makhani
Food/chapati/317.jpg,chapati
Food/dhokla/124.jpg,dhokla
Food/pakode/115.jpg,pakode
Food/chai/282.jpg,chai
Food/dal_makhani/208.jpg,dal_makhani
Food/dal_makhani/280.jpg,dal_makhani
Food/idli/280.jpg,idli
Food/chole_bhature/212.jpg,chole_bhature
Food/kulfi/202.jpg,kulfi
Food/chapati/126.jpg,chapati
Food/butter_naan/283.jpg,butter_naan
Food/kulfi/018.jpg,kulfi
Food/jalebi/193.jpg,jalebi
Food/chole_bhature/218.jpg,chole_bhature
Food/chai/266.jpg,chai
Food/butter_naan/291.jpg,butter_naan
Food/chapati/040.jpg,chapati
Food/chapati/072.jpg,chapati
Food/pizza/127.jpg,pizza
Food/kadai_paneer/246.jpg,kadai_paneer
Food/chapati/236.jpg,chapati
Food/butter_naan/295.jpg,butter_naan
Food/kulfi/142.jpg,kulfi
Food/kadai_paneer/395.jpg,kadai_paneer
Food/kulfi/006.jpg,kulfi
Food/masala_dosa/163.jpg,masala_dosa
Food/fried_rice/307.jpg,fried_rice
Food/kadai_paneer/341.jpg,kadai_paneer
Food/dal_makhani/178.jpg,dal_makhani
Food/jalebi/020.jpg,jalebi
Food/jalebi/174.jpg,jalebi
Food/dhokla/080.jpg,dhokla
Food/pizza/029.jpg,pizza
Food/pizza/075.jpg,pizza
Food/chai/270.jpg,chai
Food/chai/378.jpg,chai
Food/paani_puri/090.jpg,paani_puri
Food/chai/018.jpg,chai
Food/dal_makhani/050.jpg,dal_makhani
Food/kaathi_rolls/007.jpg,rolls
Food/samosa/097.jpg,samosa
Food/pav_bhaji/018.jpg,pav_bhaji
Food/idli/241.jpg,idli
Food/chole_bhature/213.jpg,chole_bhature
Food/idli/120.jpg,idli
Food/idli/164.jpg,idli
Food/burger/118.jpg,burger
Food/pakode/221.jpg,pakode
Food/fried_rice/044.jpg,fried_rice
Food/fried_rice/130.jpg,fried_rice
Food/chole_bhature/154.jpg,chole_bhature
Food/burger/248.jpg,burger
Food/samosa/201.jpg,samosa
Food/dal_makhani/287.jpg,dal_makhani
Food/jalebi/084.jpg,jalebi
Food/samosa/142.jpg,samosa
Food/butter_naan/026.jpg,butter_naan
Food/jalebi/246.jpg,jalebi
Food/momos/147.jpg,momos
Food/pizza/030.jpg,pizza
Food/dal_makhani/098.jpg,dal_makhani
Food/kaathi_rolls/240.jpg,rolls
Food/jalebi/173.jpg,jalebi
Food/chapati/342.jpg,chapati
Food/jalebi/226.jpg,jalebi
Food/dal_makhani/053.jpg,dal_makhani
Food/dal_makhani/286.jpg,dal_makhani
Food/fried_rice/053.jpg,fried_rice
Food/chai/311.jpg,chai
Food/jalebi/187.jpg,jalebi
Food/chai/303.jpg,chai
Food/chai/056.jpg,chai
Food/pizza/225.jpg,pizza
Food/paani_puri/033.jpg,paani_puri
Food/pakode/278.jpg,pakode
Food/fried_rice/153.jpg,fried_rice
Food/kaathi_rolls/117.jpg,rolls
Food/butter_naan/316.jpg,butter_naan
Food/chai/079.jpg,chai
Food/pizza/103.jpg,pizza
Food/dhokla/087.jpg,dhokla
Food/jalebi/092.jpg,jalebi
Food/kaathi_rolls/029.jpg,rolls
Food/dhokla/085.jpg,dhokla
Food/kaathi_rolls/051.jpg,rolls
Food/idli/112.jpg,idli
Food/dal_makhani/168.jpg,dal_makhani
Food/pav_bhaji/326.jpg,pav_bhaji
Food/chapati/111.jpg,chapati
Food/jalebi/202.jpg,jalebi
Food/fried_rice/308.jpg,fried_rice
Food/kadai_paneer/069.jpg,kadai_paneer
Food/fried_rice/003.jpg,fried_rice
Food/chai/327.jpg,chai
Food/chole_bhature/320.jpg,chole_bhature
Food/samosa/206.jpg,samosa
Food/butter_naan/145.jpg,butter_naan
Food/chai/161.jpg,chai
Food/chapati/134.jpg,chapati
Food/kulfi/092.jpg,kulfi
Food/chai/165.jpg,chai
Food/pav_bhaji/270.jpg,pav_bhaji
Food/masala_dosa/249.jpg,masala_dosa
Food/idli/286.jpg,idli
Food/chole_bhature/110.jpg,chole_bhature
Food/pizza/031.jpg,pizza
Food/kadai_paneer/046.jpg,kadai_paneer
Food/chole_bhature/337.jpg,chole_bhature
Food/chole_bhature/138.jpg,chole_bhature
Food/pav_bhaji/146.jpg,pav_bhaji
Food/jalebi/096.jpg,jalebi
Food/chai/030.jpg,chai
Food/idli/043.jpg,idli
Food/chole_bhature/274.jpg,chole_bhature
Food/chole_bhature/280.jpg,chole_bhature
Food/pav_bhaji/049.jpg,pav_bhaji
Food/pizza/244.jpg,pizza
Food/chapati/106.jpg,chapati
Food/dhokla/214.jpg,dhokla
Food/jalebi/287.jpg,jalebi
Food/chai/222.jpg,chai
Food/burger/077.jpg,burger
Food/dhokla/019.jpg,dhokla
Food/kaathi_rolls/181.jpg,rolls
Food/kadai_paneer/168.jpg,kadai_paneer
Food/chai/019.jpg,chai
Food/pizza/055.jpg,pizza
Food/momos/265.jpg,momos
Food/pakode/126.jpg,pakode
Food/chai/351.jpg,chai
Food/kadai_paneer/118.jpg,kadai_paneer
Food/chai/021.jpg,chai
Food/samosa/067.jpg,samosa
Food/pakode/251.jpg,pakode
Food/masala_dosa/069.jpg,masala_dosa
Food/idli/058.jpg,idli
Food/masala_dosa/212.jpg,masala_dosa
Food/idli/028.jpg,idli
Food/dhokla/246.jpg,dhokla
Food/burger/124.jpg,burger
Food/kadai_paneer/194.jpg,kadai_paneer
Food/samosa/063.jpg,samosa
Food/dal_makhani/099.jpg,dal_makhani
Food/jalebi/049.jpg,jalebi
Food/pakode/161.jpg,pakode
Food/kadai_paneer/002.jpg,kadai_paneer
Food/dhokla/286.jpg,dhokla
Food/momos/043.jpg,momos
Food/samosa/199.jpg,samosa
Food/kulfi/162.jpg,kulfi
Food/chai/041.jpg,chai
Food/butter_naan/210.jpg,butter_naan
Food/jalebi/051.jpg,jalebi
Food/burger/002.jpg,burger
Food/jalebi/101.jpg,jalebi
Food/chai/234.jpg,chai
Food/chole_bhature/044.jpg,chole_bhature
Food/momos/286.jpg,momos
Food/masala_dosa/258.jpg,masala_dosa
Food/pakode/149.jpg,pakode
Food/fried_rice/306.jpg,fried_rice
Food/chapati/217.jpg,chapati
Food/masala_dosa/088.jpg,masala_dosa
Food/chole_bhature/375.jpg,chole_bhature
Food/butter_naan/124.jpg,butter_naan
Food/fried_rice/158.jpg,fried_rice
Food/chai/356.jpg,chai
Food/pizza/210.jpg,pizza
Food/butter_naan/185.jpg,butter_naan
Food/pav_bhaji/311.jpg,pav_bhaji
Food/kadai_paneer/236.jpg,kadai_paneer
Food/chai/182.jpg,chai
Food/chole_bhature/128.jpg,chole_bhature
Food/chapati/088.jpg,chapati
Food/chai/254.jpg,chai
Food/kadai_paneer/150.jpg,kadai_paneer
Food/fried_rice/104.jpg,fried_rice
Food/pav_bhaji/053.jpg,pav_bhaji
Food/chapati/060.jpg,chapati
Food/momos/236.jpg,momos
Food/pav_bhaji/036.jpg,pav_bhaji
Food/jalebi/264.jpg,jalebi
Food/burger/048.jpg,burger
Food/fried_rice/182.jpg,fried_rice
Food/masala_dosa/071.jpg,masala_dosa
Food/chai/244.jpg,chai
Food/masala_dosa/162.jpg,masala_dosa
Food/dal_makhani/167.jpg,dal_makhani
Food/dal_makhani/235.jpg,dal_makhani
Food/dal_makhani/274.jpg,dal_makhani
Food/burger/290.jpg,burger
Food/chapati/325.jpg,chapati
Food/dhokla/026.jpg,dhokla
Food/dal_makhani/197.jpg,dal_makhani
Food/kadai_paneer/212.jpg,kadai_paneer
Food/momos/073.jpg,momos
Food/momos/246.jpg,momos
Food/pav_bhaji/148.jpg,pav_bhaji
Food/pizza/227.jpg,pizza
Food/chole_bhature/394.jpg,chole_bhature
Food/chole_bhature/030.jpg,chole_bhature
Food/jalebi/140.jpg,jalebi
Food/paani_puri/074.jpg,paani_puri
Food/chapati/032.jpg,chapati
Food/jalebi/038.jpg,jalebi
Food/jalebi/068.jpg,jalebi
Food/jalebi/066.jpg,jalebi
Food/pakode/213.jpg,pakode
Food/butter_naan/152.jpg,butter_naan
Food/burger/078.jpg,burger
Food/chapati/081.jpg,chapati
Food/idli/261.jpg,idli
Food/pakode/238.jpg,pakode
Food/pav_bhaji/213.jpg,pav_bhaji
Food/burger/158.jpg,burger
Food/masala_dosa/284.jpg,masala_dosa
Food/masala_dosa/248.jpg,masala_dosa
Food/fried_rice/241.jpg,fried_rice
Food/kulfi/094.jpg,kulfi
Food/masala_dosa/055.jpg,masala_dosa
Food/kulfi/168.jpg,kulfi
Food/pav_bhaji/349.jpg,pav_bhaji
Food/pakode/048.jpg,pakode
Food/fried_rice/051.jpg,fried_rice
Food/dal_makhani/258.jpg,dal_makhani
Food/momos/129.jpg,momos
Food/chapati/241.jpg,chapati
Food/dal_makhani/061.jpg,dal_makhani
Food/fried_rice/255.jpg,fried_rice
Food/dhokla/264.jpg,dhokla
Food/pizza/054.jpg,pizza
Food/butter_naan/151.jpg,butter_naan
Food/chai/144.jpg,chai
Food/masala_dosa/237.jpg,masala_dosa
Food/idli/197.jpg,idli
Food/kaathi_rolls/185.jpg,rolls
Food/paani_puri/125.jpg,paani_puri
Food/chapati/284.jpg,chapati
Food/dal_makhani/123.jpg,dal_makhani
Food/burger/280.jpg,burger
Food/idli/165.jpg,idli
Food/pav_bhaji/219.jpg,pav_bhaji
Food/kulfi/030.jpg,kulfi
Food/fried_rice/345.jpg,fried_rice
Food/kadai_paneer/409.jpg,kadai_paneer
Food/pakode/037.jpg,pakode
Food/chole_bhature/236.jpg,chole_bhature
Food/kadai_paneer/132.jpg,kadai_paneer
Food/momos/057.jpg,momos
Food/kadai_paneer/401.jpg,kadai_paneer
Food/butter_naan/131.jpg,butter_naan
Food/kaathi_rolls/058.jpg,rolls
Food/momos/031.jpg,momos
Food/chapati/396.jpg,chapati
Food/chapati/002.jpg,chapati
Food/kaathi_rolls/262.jpg,rolls
Food/kulfi/237.jpg,kulfi
Food/momos/077.jpg,momos
Food/dal_makhani/080.jpg,dal_makhani
Food/fried_rice/298.jpg,fried_rice
Food/dhokla/151.jpg,dhokla
Food/samosa/179.jpg,samosa
Food/samosa/031.jpg,samosa
Food/momos/255.jpg,momos
Food/chai/287.jpg,chai
Food/chole_bhature/400.jpg,chole_bhature
Food/kadai_paneer/180.jpg,kadai_paneer
Food/kaathi_rolls/246.jpg,rolls
Food/kadai_paneer/291.jpg,kadai_paneer
Food/chapati/130.jpg,chapati
Food/pav_bhaji/203.jpg,pav_bhaji
Food/fried_rice/279.jpg,fried_rice
Food/pav_bhaji/043.jpg,pav_bhaji
Food/samosa/082.jpg,samosa
Food/chapati/367.jpg,chapati
Food/fried_rice/124.jpg,fried_rice
Food/chai/180.jpg,chai
Food/momos/256.jpg,momos
Food/chapati/199.jpg,chapati
Food/dhokla/237.jpg,dhokla
Food/jalebi/200.jpg,jalebi
Food/samosa/216.jpg,samosa
Food/burger/130.jpg,burger
Food/masala_dosa/043.jpg,masala_dosa
Food/chapati/208.jpg,chapati
Food/chai/183.jpg,chai
Food/pizza/011.jpg,pizza
Food/butter_naan/256.jpg,butter_naan
Food/idli/192.jpg,idli
Food/chapati/270.jpg,chapati
Food/chapati/274.jpg,chapati
Food/chai/346.jpg,chai
Food/chai/012.jpg,chai
Food/burger/127.jpg,burger
Food/idli/219.jpg,idli
Food/paani_puri/043.jpg,paani_puri
Food/pakode/116.jpg,pakode
Food/butter_naan/183.jpg,butter_naan
Food/pakode/113.jpg,pakode
Food/pav_bhaji/030.jpg,pav_bhaji
Food/momos/146.jpg,momos
Food/kadai_paneer/073.jpg,kadai_paneer
Food/masala_dosa/059.jpg,masala_dosa
Food/idli/310.jpg,idli
Food/kaathi_rolls/260.jpg,rolls
Food/idli/228.jpg,idli
Food/momos/308.jpg,momos
Food/paani_puri/107.jpg,paani_puri
Food/kadai_paneer/200.jpg,kadai_paneer
Food/masala_dosa/250.jpg,masala_dosa
Food/kadai_paneer/101.jpg,kadai_paneer
Food/kaathi_rolls/089.jpg,rolls
Food/momos/117.jpg,momos
Food/pakode/253.jpg,pakode
Food/pakode/192.jpg,pakode
Food/burger/229.jpg,burger
Food/burger/178.jpg,burger
Food/momos/186.jpg,momos
Food/samosa/099.jpg,samosa
Food/pav_bhaji/153.jpg,pav_bhaji
Food/masala_dosa/170.jpg,masala_dosa
Food/pakode/030.jpg,pakode
Food/jalebi/181.jpg,jalebi
Food/kulfi/218.jpg,kulfi
Food/burger/113.jpg,burger
Food/samosa/005.jpg,samosa
Food/fried_rice/337.jpg,fried_rice
Food/idli/080.jpg,idli
Food/dal_makhani/074.jpg,dal_makhani
Food/burger/126.jpg,burger
Food/jalebi/208.jpg,jalebi
Food/dal_makhani/151.jpg,dal_makhani
Food/paani_puri/001.jpg,paani_puri
Food/pav_bhaji/132.jpg,pav_bhaji
Food/chole_bhature/312.jpg,chole_bhature
Food/dal_makhani/221.jpg,dal_makhani
Food/kulfi/233.jpg,kulfi
Food/chole_bhature/187.jpg,chole_bhature
Food/momos/024.jpg,momos
Food/dal_makhani/081.jpg,dal_makhani
Food/kulfi/163.jpg,kulfi
Food/fried_rice/270.jpg,fried_rice
Food/chole_bhature/317.jpg,chole_bhature
Food/pav_bhaji/113.jpg,pav_bhaji
Food/dhokla/173.jpg,dhokla
Food/dal_makhani/088.jpg,dal_makhani
Food/chai/249.jpg,chai
Food/burger/163.jpg,burger
Food/chapati/348.jpg,chapati
Food/idli/260.jpg,idli
Food/pav_bhaji/040.jpg,pav_bhaji
Food/kaathi_rolls/223.jpg,rolls
Food/fried_rice/186.jpg,fried_rice
Food/burger/080.jpg,burger
Food/chapati/039.jpg,chapati
Food/dal_makhani/237.jpg,dal_makhani
Food/chapati/211.jpg,chapati
Food/burger/079.jpg,burger
Food/chole_bhature/348.jpg,chole_bhature
Food/pizza/153.jpg,pizza
Food/paani_puri/057.jpg,paani_puri
Food/kadai_paneer/113.jpg,kadai_paneer
Food/samosa/115.jpg,samosa
Food/butter_naan/211.jpg,butter_naan
Food/butter_naan/052.jpg,butter_naan
Food/kadai_paneer/167.jpg,kadai_paneer
Food/fried_rice/135.jpg,fried_rice
Food/kadai_paneer/077.jpg,kadai_paneer
Food/momos/294.jpg,momos
Food/dhokla/285.jpg,dhokla
Food/chole_bhature/405.jpg,chole_bhature
Food/burger/274.jpg,burger
Food/kadai_paneer/089.jpg,kadai_paneer
Food/kadai_paneer/103.jpg,kadai_paneer
Food/chapati/277.jpg,chapati
Food/butter_naan/135.jpg,butter_naan
Food/pav_bhaji/211.jpg,pav_bhaji
Food/momos/164.jpg,momos
Food/chapati/360.jpg,chapati
Food/burger/188.jpg,burger
Food/chapati/159.jpg,chapati
Food/chai/274.jpg,chai
Food/kadai_paneer/039.jpg,kadai_paneer
Food/chole_bhature/100.jpg,chole_bhature
Food/momos/021.jpg,momos
Food/chole_bhature/060.jpg,chole_bhature
Food/pakode/154.jpg,pakode
Food/paani_puri/049.jpg,paani_puri
Food/jalebi/185.jpg,jalebi
Food/pizza/144.jpg,pizza
Food/kaathi_rolls/111.jpg,rolls
Food/chai/177.jpg,chai
Food/kadai_paneer/007.jpg,kadai_paneer
Food/chole_bhature/015.JPG,chole_bhature
Food/kadai_paneer/305.jpg,kadai_paneer
Food/paani_puri/119.jpg,paani_puri
Food/idli/019.JPG,idli
Food/masala_dosa/269.jpg,masala_dosa
Food/samosa/024.jpg,samosa
Food/chapati/025.jpg,chapati
Food/butter_naan/328.jpg,butter_naan
Food/chole_bhature/092.jpg,chole_bhature
Food/kulfi/029.jpg,kulfi
Food/butter_naan/104.jpg,butter_naan
Food/kulfi/144.jpg,kulfi
Food/momos/239.jpg,momos
Food/kadai_paneer/398.jpg,kadai_paneer
Food/kadai_paneer/172.jpg,kadai_paneer
Food/kulfi/164.jpg,kulfi
Food/samosa/108.jpg,samosa
Food/masala_dosa/146.jpg,masala_dosa
Food/pakode/078.jpg,pakode
Food/burger/029.jpg,burger
Food/pakode/249.jpg,pakode
Food/dal_makhani/145.jpg,dal_makhani
Food/burger/085.jpg,burger
Food/samosa/133.jpg,samosa
Food/pizza/143.jpg,pizza
Food/jalebi/053.jpg,jalebi
Food/kadai_paneer/333.jpg,kadai_paneer
Food/butter_naan/045.jpg,butter_naan
Food/kaathi_rolls/132.jpg,rolls
Food/kaathi_rolls/105.jpg,rolls
Food/samosa/102.jpg,samosa
Food/momos/069.jpg,momos
Food/burger/131.jpg,burger
Food/dhokla/108.jpg,dhokla
Food/chai/359.jpg,chai
Food/pakode/086.jpg,pakode
Food/pizza/026.jpg,pizza
Food/momos/142.jpg,momos
Food/pav_bhaji/154.jpg,pav_bhaji
Food/pav_bhaji/050.jpg,pav_bhaji
Food/momos/251.jpg,momos
Food/chapati/092.jpg,chapati
Food/kadai_paneer/352.jpg,kadai_paneer
Food/fried_rice/202.jpg,fried_rice
Food/dhokla/094.jpg,dhokla
Food/fried_rice/016.jpg,fried_rice
Food/samosa/007.jpg,samosa
Food/burger/012.jpg,burger
Food/chapati/238.jpg,chapati
Food/pakode/009.jpg,pakode
Food/butter_naan/233.jpg,butter_naan
Food/butter_naan/212.jpg,butter_naan
Food/kaathi_rolls/229.jpg,rolls
Food/butter_naan/248.jpg,butter_naan
Food/kaathi_rolls/287.jpg,rolls
Food/kadai_paneer/165.jpg,kadai_paneer
Food/chai/131.jpg,chai
Food/kadai_paneer/374.jpg,kadai_paneer
Food/paani_puri/113.jpg,paani_puri
Food/masala_dosa/112.jpg,masala_dosa
Food/kaathi_rolls/278.jpg,rolls
Food/kulfi/220.jpg,kulfi
Food/momos/075.jpg,momos
Food/chole_bhature/209.jpg,chole_bhature
Food/masala_dosa/281.jpg,masala_dosa
Food/burger/298.jpg,burger
Food/dhokla/146.jpg,dhokla
Food/kadai_paneer/380.jpg,kadai_paneer
Food/kaathi_rolls/122.jpg,rolls
Food/butter_naan/173.jpg,butter_naan
Food/kadai_paneer/266.jpg,kadai_paneer
Food/dal_makhani/271.jpg,dal_makhani
Food/dal_makhani/015.jpg,dal_makhani
Food/chai/207.jpg,chai
Food/chapati/269.jpg,chapati
Food/chole_bhature/321.jpg,chole_bhature
Food/kadai_paneer/121.jpg,kadai_paneer
Food/dal_makhani/225.jpg,dal_makhani
Food/jalebi/143.jpg,jalebi
Food/jalebi/198.jpg,jalebi
Food/masala_dosa/257.jpg,masala_dosa
Food/chole_bhature/309.jpg,chole_bhature
Food/chapati/175.jpg,chapati
Food/pakode/160.jpg,pakode
Food/jalebi/262.jpg,jalebi
Food/pizza/131.jpg,pizza
Food/momos/151.jpg,momos
Food/kadai_paneer/249.jpg,kadai_paneer
Food/momos/116.jpg,momos
Food/kaathi_rolls/150.jpg,rolls
Food/burger/089.jpg,burger
Food/jalebi/081.jpg,jalebi
Food/kaathi_rolls/094.jpg,rolls
Food/jalebi/090.jpg,jalebi
Food/kadai_paneer/197.jpg,kadai_paneer
Food/chapati/385.jpg,chapati
Food/idli/243.jpg,idli
Food/chole_bhature/125.jpg,chole_bhature
Food/pav_bhaji/333.jpg,pav_bhaji
Food/fried_rice/036.jpg,fried_rice
Food/chole_bhature/153.jpg,chole_bhature
Food/pakode/205.jpg,pakode
Food/kulfi/115.jpg,kulfi
Food/idli/206.jpg,idli
Food/pizza/115.jpg,pizza
Food/chapati/170.jpg,chapati
Food/pizza/040.jpg,pizza
Food/chapati/127.jpg,chapati
Food/dal_makhani/204.jpg,dal_makhani
Food/chole_bhature/163.jpg,chole_bhature
Food/idli/287.jpg,idli
Food/kulfi/210.jpg,kulfi
Food/pizza/079.jpg,pizza
Food/idli/113.jpg,idli
Food/chole_bhature/195.jpg,chole_bhature
Food/kadai_paneer/274.jpg,kadai_paneer
Food/fried_rice/144.jpg,fried_rice
Food/chapati/049.jpg,chapati
Food/chapati/365.jpg,chapati
Food/pizza/174.jpg,pizza
Food/fried_rice/214.jpg,fried_rice
Food/masala_dosa/036.jpg,masala_dosa
Food/jalebi/108.jpg,jalebi
Food/idli/255.jpg,idli
Food/chapati/296.jpg,chapati
Food/chole_bhature/099.jpg,chole_bhature
Food/pakode/214.jpg,pakode
Food/momos/121.jpg,momos
Food/momos/300.jpg,momos
Food/dal_makhani/136.jpg,dal_makhani
Food/pakode/085.jpg,pakode
Food/samosa/039.jpg,samosa
Food/masala_dosa/003.jpg,masala_dosa
Food/momos/223.jpg,momos
Food/chai/053.jpg,chai
Food/kulfi/155.jpg,kulfi
Food/burger/090.jpg,burger
Food/butter_naan/194.jpg,butter_naan
Food/kulfi/118.jpg,kulfi
Food/kaathi_rolls/142.jpg,rolls
Food/masala_dosa/299.jpg,masala_dosa
Food/masala_dosa/195.jpg,masala_dosa
Food/dhokla/269.jpg,dhokla
Food/fried_rice/169.jpg,fried_rice
Food/chapati/015.jpg,chapati
Food/idli/025.jpg,idli
Food/fried_rice/215.jpg,fried_rice
Food/chapati/242.jpg,chapati
Food/idli/006.jpg,idli
Food/butter_naan/036.jpg,butter_naan
Food/momos/019.jpg,momos
Food/chapati/231.jpg,chapati
Food/chole_bhature/137.jpg,chole_bhature
Food/pav_bhaji/253.jpg,pav_bhaji
Food/pav_bhaji/198.jpg,pav_bhaji
Food/kadai_paneer/153.jpg,kadai_paneer
Food/kulfi/179.jpg,kulfi
Food/idli/190.jpg,idli
Food/dhokla/054.jpg,dhokla
Food/fried_rice/093.jpg,fried_rice
Food/fried_rice/344.jpg,fried_rice
Food/butter_naan/300.jpg,butter_naan
Food/momos/227.jpg,momos
Food/burger/032.jpg,burger
Food/chole_bhature/023.jpg,chole_bhature
Food/butter_naan/106.jpg,butter_naan
Food/masala_dosa/236.jpg,masala_dosa
Food/chai/087.jpg,chai
Food/chai/238.jpg,chai
Food/chole_bhature/311.jpg,chole_bhature
Food/samosa/241.jpg,samosa
Food/pav_bhaji/269.jpg,pav_bhaji
Food/chapati/154.jpg,chapati
Food/pav_bhaji/144.jpg,pav_bhaji
Food/chai/042.jpg,chai
Food/samosa/091.jpg,samosa
Food/dhokla/119.jpg,dhokla
Food/kadai_paneer/078.jpg,kadai_paneer
Food/kadai_paneer/321.jpg,kadai_paneer
Food/kaathi_rolls/050.jpg,rolls
Food/chai/241.jpg,chai
Food/idli/258.jpg,idli
Food/chai/284.jpg,chai
Food/samosa/038.jpg,samosa
Food/dal_makhani/041.jpg,dal_makhani
Food/fried_rice/253.jpg,fried_rice
Food/kulfi/109.jpg,kulfi
Food/chapati/064.jpg,chapati
Food/kadai_paneer/411.jpg,kadai_paneer
Food/chole_bhature/196.jpg,chole_bhature
Food/idli/011.JPG,idli
Food/chole_bhature/115.jpg,chole_bhature
Food/kaathi_rolls/128.jpg,rolls
Food/burger/099.jpg,burger
Food/chapati/042.jpg,chapati
Food/pakode/262.jpg,pakode
Food/pakode/114.jpg,pakode
Food/paani_puri/024.jpg,paani_puri
Food/jalebi/007.jpg,jalebi
Food/momos/081.jpg,momos
Food/kaathi_rolls/066.jpg,rolls
Food/pav_bhaji/287.jpg,pav_bhaji
Food/dhokla/065.jpg,dhokla
Food/idli/138.jpg,idli
Food/momos/071.jpg,momos
Food/chai/027.jpg,chai
